"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 01월 26일","3,455.67","3,442.69","3,462.12","3,417.76","27.51B","0.66%"
"2022년 01월 25일","3,433.06","3,509.28","3,519.83","3,433.06","32.74B","-2.58%"
"2022년 01월 24일","3,524.10","3,508.24","3,531.61","3,500.14","28.03B","0.04%"
"2022년 01월 21일","3,522.57","3,546.75","3,547.00","3,514.89","32.65B","-0.91%"
"2022년 01월 20일","3,555.06","3,556.23","3,576.26","3,540.55","37.95B","-0.09%"
"2022년 01월 19일","3,558.18","3,567.63","3,578.73","3,541.66","33.32B","-0.33%"
"2022년 01월 18일","3,569.91","3,541.89","3,579.31","3,531.33","37.71B","0.80%"
"2022년 01월 17일","3,541.67","3,522.09","3,546.09","3,519.43","31.29B","0.58%"
"2022년 01월 14일","3,521.26","3,544.07","3,548.42","3,519.32","37.69B","-0.96%"
"2022년 01월 13일","3,555.26","3,601.03","3,601.07","3,555.16","36.94B","-1.17%"
"2022년 01월 12일","3,597.43","3,578.16","3,599.50","3,572.10","34.31B","0.84%"
"2022년 01월 11일","3,567.44","3,589.90","3,602.15","3,562.75","35.98B","-0.73%"
"2022년 01월 10일","3,593.52","3,572.74","3,593.52","3,555.13","35.62B","0.39%"
"2022년 01월 07일","3,579.54","3,588.99","3,607.23","3,577.10","43.63B","-0.18%"
"2022년 01월 06일","3,586.08","3,581.22","3,594.49","3,559.88","37.15B","-0.25%"
"2022년 01월 05일","3,595.18","3,628.26","3,628.26","3,583.47","42.39B","-1.02%"
"2022년 01월 04일","3,632.33","3,649.15","3,651.89","3,610.09","40.50B","-0.20%"
"2021년 12월 31일","3,639.78","3,626.24","3,642.84","3,624.94","32.97B","0.57%"
"2021년 12월 30일","3,619.19","3,596.49","3,628.92","3,595.50","30.78B","0.62%"
"2021년 12월 29일","3,597.00","3,630.92","3,630.92","3,596.32","30.51B","-0.91%"
"2021년 12월 28일","3,630.11","3,619.64","3,631.08","3,607.36","31.62B","0.39%"
"2021년 12월 27일","3,615.97","3,613.05","3,632.19","3,601.94","32.92B","-0.06%"
"2021년 12월 24일","3,618.05","3,645.39","3,648.96","3,612.07","39.03B","-0.69%"
"2021년 12월 23일","3,643.34","3,625.47","3,643.55","3,618.05","38.29B","0.57%"
"2021년 12월 22일","3,622.62","3,632.68","3,635.90","3,616.55","39.48B","-0.07%"
"2021년 12월 21일","3,625.13","3,591.45","3,627.09","3,591.45","40.82B","0.88%"
"2021년 12월 20일","3,593.60","3,620.04","3,643.95","3,589.36","42.39B","-1.07%"
"2021년 12월 17일","3,632.36","3,670.26","3,673.65","3,631.66","40.85B","-1.16%"
"2021년 12월 16일","3,675.02","3,648.93","3,675.02","3,644.66","38.13B","0.75%"
"2021년 12월 15일","3,647.63","3,655.05","3,668.40","3,645.24","37.75B","-0.38%"
"2021년 12월 14일","3,661.53","3,669.81","3,671.68","3,654.66","36.22B","-0.53%"
"2021년 12월 13일","3,681.08","3,686.94","3,708.94","3,678.06","42.41B","0.40%"
"2021년 12월 10일","3,666.35","3,654.37","3,667.85","3,651.35","42.00B","-0.18%"
"2021년 12월 09일","3,673.04","3,641.16","3,688.40","3,638.70","43.19B","0.98%"
"2021년 12월 08일","3,637.57","3,602.82","3,637.72","3,591.99","36.10B","1.18%"
"2021년 12월 07일","3,595.09","3,611.22","3,614.22","3,572.57","40.38B","0.16%"
"2021년 12월 06일","3,589.31","3,615.24","3,626.13","3,586.81","41.87B","-0.50%"
"2021년 12월 03일","3,607.43","3,576.45","3,608.47","3,573.21","37.76B","0.94%"
"2021년 12월 02일","3,573.84","3,573.25","3,586.87","3,567.14","35.40B","-0.09%"
"2021년 12월 01일","3,576.89","3,561.89","3,576.89","3,558.69","32.99B","0.36%"
"2021년 11월 30일","3,563.89","3,570.75","3,582.11","3,546.36","34.92B","0.03%"
"2021년 11월 29일","3,562.70","3,528.67","3,563.68","3,526.35","33.36B","-0.04%"
"2021년 11월 26일","3,564.09","3,576.11","3,576.11","3,554.88","30.10B","-0.56%"
"2021년 11월 25일","3,584.18","3,593.39","3,597.15","3,579.53","30.65B","-0.24%"
"2021년 11월 24일","3,592.70","3,590.02","3,602.74","3,575.29","33.68B","0.10%"
"2021년 11월 23일","3,589.09","3,580.51","3,598.38","3,577.36","36.00B","0.20%"
"2021년 11월 22일","3,582.08","3,562.76","3,585.19","3,562.75","33.00B","0.61%"
"2021년 11월 19일","3,560.37","3,519.28","3,561.91","3,517.65","31.80B","1.13%"
"2021년 11월 18일","3,520.71","3,531.49","3,537.98","3,513.11","31.24B","-0.47%"
"2021년 11월 17일","3,537.37","3,518.56","3,537.51","3,513.52","27.67B","0.44%"
"2021년 11월 16일","3,521.79","3,530.46","3,549.77","3,517.81","31.04B","-0.33%"
"2021년 11월 15일","3,533.30","3,542.90","3,550.44","3,521.29","31.30B","-0.16%"
"2021년 11월 12일","3,539.10","3,534.15","3,543.65","3,527.39","30.87B","0.18%"
"2021년 11월 11일","3,532.79","3,486.45","3,534.20","3,482.83","32.21B","1.15%"
"2021년 11월 10일","3,492.46","3,498.94","3,498.94","3,448.44","30.70B","-0.41%"
"2021년 11월 09일","3,507.00","3,507.11","3,514.95","3,489.04","28.73B","0.24%"
"2021년 11월 08일","3,498.63","3,491.97","3,507.27","3,484.24","29.82B","0.20%"
"2021년 11월 05일","3,491.57","3,520.21","3,525.87","3,491.46","35.45B","-1.00%"
"2021년 11월 04일","3,526.87","3,505.89","3,527.95","3,503.01","31.94B","0.81%"
"2021년 11월 03일","3,498.54","3,501.10","3,512.61","3,480.49","30.66B","-0.20%"
"2021년 11월 02일","3,505.63","3,543.38","3,559.05","3,477.66","41.76B","-1.10%"
"2021년 11월 01일","3,544.48","3,530.40","3,556.59","3,519.29","38.23B","-0.08%"
"2021년 10월 29일","3,547.34","3,519.33","3,547.34","3,502.80","35.88B","0.82%"
"2021년 10월 28일","3,518.42","3,548.70","3,552.04","3,509.49","37.82B","-1.23%"
"2021년 10월 27일","3,562.31","3,589.86","3,589.86","3,553.13","35.06B","-0.98%"
"2021년 10월 26일","3,597.64","3,612.83","3,625.02","3,589.71","33.73B","-0.34%"
"2021년 10월 25일","3,609.86","3,574.26","3,611.09","3,564.21","32.12B","0.76%"
"2021년 10월 22일","3,582.60","3,594.75","3,607.58","3,578.76","35.32B","-0.34%"
"2021년 10월 21일","3,594.78","3,590.05","3,610.96","3,576.35","35.23B","0.22%"
"2021년 10월 20일","3,587.00","3,583.24","3,596.05","3,574.30","34.42B","-0.17%"
"2021년 10월 19일","3,593.15","3,562.30","3,596.79","3,560.62","33.42B","0.70%"
"2021년 10월 18일","3,568.14","3,571.05","3,571.05","3,539.48","34.10B","-0.12%"
"2021년 10월 15일","3,572.37","3,551.99","3,578.77","3,542.69","32.03B","0.40%"
"2021년 10월 14일","3,558.28","3,555.11","3,569.69","3,547.18","29.50B","-0.10%"
"2021년 10월 13일","3,561.76","3,543.49","3,569.13","3,515.65","32.51B","0.42%"
"2021년 10월 12일","3,546.94","3,581.30","3,583.64","3,515.14","40.54B","-1.25%"
"2021년 10월 11일","3,591.71","3,600.36","3,614.70","3,586.75","39.44B","-0.01%"
"2021년 10월 08일","3,592.17","3,609.09","3,612.55","3,571.73","40.72B","0.67%"
"2021년 09월 30일","3,568.17","3,541.93","3,572.43","3,541.93","39.56B","0.90%"
"2021년 09월 29일","3,536.29","3,573.52","3,573.52","3,518.05","45.25B","-1.83%"
"2021년 09월 28일","3,602.22","3,577.89","3,610.92","3,568.82","44.42B","0.54%"
"2021년 09월 27일","3,582.83","3,625.96","3,640.81","3,559.92","51.08B","-0.84%"
"2021년 09월 24일","3,613.07","3,637.87","3,651.43","3,607.79","50.73B","-0.80%"
"2021년 09월 23일","3,642.22","3,651.27","3,670.95","3,632.28","53.50B","0.38%"
"2021년 09월 22일","3,628.49","3,563.21","3,629.45","3,560.50","47.23B","0.40%"
"2021년 09월 17일","3,613.97","3,595.27","3,620.96","3,569.27","51.68B","0.19%"
"2021년 09월 16일","3,607.09","3,664.84","3,677.92","3,606.73","54.67B","-1.34%"
"2021년 09월 15일","3,656.22","3,651.16","3,677.53","3,638.32","47.50B","-0.17%"
"2021년 09월 14일","3,662.60","3,709.63","3,723.85","3,655.63","56.50B","-1.42%"
"2021년 09월 13일","3,715.37","3,699.25","3,716.83","3,692.82","55.75B","0.33%"
"2021년 09월 10일","3,703.11","3,691.19","3,722.87","3,681.64","63.52B","0.27%"
"2021년 09월 09일","3,693.13","3,666.82","3,693.45","3,662.16","60.48B","0.49%"
"2021년 09월 08일","3,675.19","3,673.40","3,695.32","3,661.00","58.64B","-0.04%"
"2021년 09월 07일","3,676.59","3,621.71","3,681.93","3,615.14","54.77B","1.51%"
"2021년 09월 06일","3,621.86","3,580.14","3,626.29","3,580.14","52.17B","1.12%"
"2021년 09월 03일","3,581.73","3,602.74","3,613.95","3,569.40","61.45B","-0.43%"
"2021년 09월 02일","3,597.04","3,559.90","3,597.37","3,557.68","57.27B","0.84%"
"2021년 09월 01일","3,567.10","3,543.87","3,582.32","3,514.67","66.73B","0.65%"
"2021년 08월 31일","3,543.94","3,519.02","3,543.94","3,496.39","52.42B","0.45%"
"2021년 08월 30일","3,528.15","3,535.07","3,539.49","3,512.99","51.28B","0.17%"
"2021년 08월 27일","3,522.16","3,494.42","3,530.19","3,493.38","45.53B","0.59%"
"2021년 08월 26일","3,501.66","3,537.31","3,537.32","3,499.45","50.29B","-1.09%"
"2021년 08월 25일","3,540.38","3,517.92","3,540.39","3,510.07","45.00B","0.74%"
"2021년 08월 24일","3,514.47","3,482.27","3,522.70","3,481.14","43.02B","1.07%"
"2021년 08월 23일","3,477.13","3,436.80","3,481.25","3,436.67","38.47B","1.45%"
"2021년 08월 20일","3,427.33","3,442.51","3,453.15","3,394.97","39.11B","-1.10%"
"2021년 08월 19일","3,465.55","3,475.30","3,480.46","3,446.01","38.24B","-0.57%"
"2021년 08월 18일","3,485.29","3,442.35","3,487.44","3,437.69","38.92B","1.11%"
"2021년 08월 17일","3,446.98","3,512.11","3,531.72","3,438.12","42.29B","-2.00%"
"2021년 08월 16일","3,517.34","3,514.34","3,537.85","3,510.90","39.11B","0.03%"
"2021년 08월 13일","3,516.30","3,514.47","3,540.08","3,500.80","37.82B","-0.24%"
"2021년 08월 12일","3,524.74","3,522.72","3,538.40","3,513.45","38.11B","-0.22%"
"2021년 08월 11일","3,532.62","3,527.11","3,544.09","3,524.04","38.38B","0.08%"
"2021년 08월 10일","3,529.93","3,488.66","3,529.93","3,477.06","34.51B","1.01%"
"2021년 08월 09일","3,494.63","3,441.75","3,502.84","3,438.70","34.99B","1.05%"
"2021년 08월 06일","3,458.23","3,465.48","3,466.39","3,436.93","33.68B","-0.24%"
"2021년 08월 05일","3,466.55","3,461.72","3,486.16","3,449.39","34.84B","-0.31%"
"2021년 08월 04일","3,477.22","3,442.94","3,477.60","3,440.78","34.87B","0.85%"
"2021년 08월 03일","3,447.99","3,446.78","3,470.66","3,435.46","40.07B","-0.47%"
"2021년 08월 02일","3,464.29","3,385.69","3,464.29","3,367.64","43.29B","1.97%"
"2021년 07월 30일","3,397.36","3,398.20","3,404.88","3,370.45","38.14B","-0.42%"
"2021년 07월 29일","3,411.72","3,403.84","3,416.61","3,382.57","34.46B","1.49%"
"2021년 07월 28일","3,361.59","3,355.82","3,385.54","3,312.72","39.58B","-0.58%"
"2021년 07월 27일","3,381.18","3,467.45","3,483.87","3,380.28","46.91B","-2.49%"
"2021년 07월 26일","3,467.44","3,538.01","3,538.01","3,424.74","44.29B","-2.34%"
"2021년 07월 23일","3,550.40","3,571.72","3,571.85","3,541.51","44.64B","-0.68%"
"2021년 07월 22일","3,574.73","3,563.66","3,576.47","3,558.29","38.11B","0.34%"
"2021년 07월 21일","3,562.66","3,543.05","3,569.09","3,543.05","33.90B","0.73%"
"2021년 07월 20일","3,536.79","3,515.07","3,538.64","3,509.19","29.38B","-0.07%"
"2021년 07월 19일","3,539.12","3,530.49","3,544.88","3,506.34","33.68B","-0.01%"
"2021년 07월 16일","3,539.30","3,559.53","3,566.00","3,537.73","36.60B","-0.71%"
"2021년 07월 15일","3,564.59","3,519.06","3,565.93","3,514.26","36.33B","1.02%"
"2021년 07월 14일","3,528.50","3,560.83","3,560.83","3,525.49","37.22B","-1.07%"
"2021년 07월 13일","3,566.52","3,547.59","3,567.48","3,542.82","36.24B","0.53%"
"2021년 07월 12일","3,547.84","3,545.20","3,565.03","3,527.39","40.36B","0.67%"
"2021년 07월 09일","3,524.09","3,512.23","3,529.31","3,485.05","34.99B","-0.04%"
"2021년 07월 08일","3,525.50","3,557.22","3,558.68","3,521.06","35.09B","-0.79%"
"2021년 07월 07일","3,553.72","3,508.59","3,557.88","3,504.47","31.88B","0.66%"
"2021년 07월 06일","3,530.26","3,533.13","3,538.35","3,496.93","31.41B","-0.11%"
"2021년 07월 05일","3,534.32","3,516.92","3,534.32","3,510.58","28.81B","0.44%"
"2021년 07월 02일","3,518.76","3,569.89","3,569.89","3,514.34","29.19B","-1.95%"
"2021년 07월 01일","3,588.78","3,600.55","3,607.70","3,573.94","29.19B","-0.07%"
"2021년 06월 30일","3,591.20","3,572.62","3,594.12","3,569.50","26.82B","0.50%"
"2021년 06월 29일","3,573.18","3,601.68","3,601.83","3,570.53","30.61B","-0.92%"
"2021년 06월 28일","3,606.37","3,612.25","3,614.36","3,594.22","32.13B","-0.03%"
"2021년 06월 25일","3,607.56","3,567.38","3,614.30","3,564.52","34.61B","1.15%"
"2021년 06월 24일","3,566.65","3,568.58","3,570.49","3,548.82","33.54B","0.01%"
"2021년 06월 23일","3,566.22","3,559.40","3,577.47","3,549.85","31.07B","0.25%"
"2021년 06월 22일","3,557.41","3,539.79","3,560.19","3,536.81","30.75B","0.80%"
"2021년 06월 21일","3,529.18","3,515.50","3,540.30","3,504.01","28.09B","0.12%"
"2021년 06월 18일","3,525.10","3,520.50","3,535.62","3,503.18","29.67B","-0.01%"
"2021년 06월 17일","3,525.60","3,508.32","3,534.20","3,507.35","27.72B","0.21%"
"2021년 06월 16일","3,518.33","3,556.71","3,561.09","3,513.56","31.26B","-1.07%"
"2021년 06월 15일","3,556.56","3,587.47","3,592.95","3,547.19","34.92B","-0.92%"
"2021년 06월 11일","3,589.75","3,614.11","3,614.40","3,587.15","36.06B","-0.58%"
"2021년 06월 10일","3,610.86","3,587.53","3,624.34","3,584.13","31.82B","0.54%"
"2021년 06월 09일","3,591.40","3,576.80","3,598.71","3,572.64","29.83B","0.32%"
"2021년 06월 08일","3,580.11","3,598.75","3,621.52","3,563.25","30.45B","-0.54%"
"2021년 06월 07일","3,599.54","3,597.14","3,600.38","3,581.90","30.37B","0.21%"
"2021년 06월 04일","3,591.84","3,565.47","3,618.80","3,561.89","33.09B","0.21%"
"2021년 06월 03일","3,584.21","3,595.42","3,618.51","3,584.21","35.42B","-0.36%"
"2021년 06월 02일","3,597.14","3,626.33","3,629.29","3,584.60","34.86B","-0.76%"
"2021년 06월 01일","3,624.71","3,608.60","3,626.07","3,581.91","35.28B","0.26%"
"2021년 05월 31일","3,615.48","3,600.07","3,615.66","3,580.65","33.15B","0.41%"
"2021년 05월 28일","3,600.78","3,610.77","3,622.18","3,582.36","34.92B","-0.22%"
"2021년 05월 27일","3,608.85","3,585.73","3,626.36","3,579.26","30.96B","0.43%"
"2021년 05월 26일","3,593.36","3,586.84","3,603.49","3,585.37","34.20B","0.34%"
"2021년 05월 25일","3,581.34","3,502.54","3,584.58","3,502.44","34.12B","2.40%"
"2021년 05월 24일","3,497.28","3,486.27","3,498.30","3,469.87","28.95B","0.31%"
"2021년 05월 21일","3,486.56","3,510.84","3,518.38","3,479.67","28.38B","-0.58%"
"2021년 05월 20일","3,506.94","3,500.88","3,517.74","3,486.07","32.60B","-0.11%"
"2021년 05월 19일","3,510.96","3,521.11","3,521.11","3,503.82","27.83B","-0.51%"
"2021년 05월 18일","3,529.01","3,520.65","3,529.01","3,510.86","27.13B","0.32%"
"2021년 05월 17일","3,517.62","3,490.41","3,530.51","3,490.14","32.21B","0.78%"
"2021년 05월 14일","3,490.38","3,436.09","3,490.64","3,422.56","33.70B","1.77%"
"2021년 05월 13일","3,429.54","3,432.14","3,448.02","3,418.38","31.93B","-0.96%"
"2021년 05월 12일","3,462.75","3,429.75","3,466.37","3,428.39","31.14B","0.61%"
"2021년 05월 11일","3,441.85","3,406.60","3,448.10","3,384.70","35.09B","0.40%"
"2021년 05월 10일","3,427.99","3,423.59","3,429.74","3,401.93","37.42B","0.27%"
"2021년 05월 07일","3,418.87","3,446.41","3,457.89","3,416.78","35.38B","-0.65%"
"2021년 05월 06일","3,441.28","3,446.07","3,471.24","3,426.85","31.04B","-0.16%"
"2021년 04월 30일","3,446.86","3,468.30","3,469.09","3,426.90","31.27B","-0.81%"
"2021년 04월 29일","3,474.90","3,458.08","3,478.23","3,447.59","27.66B","0.52%"
"2021년 04월 28일","3,457.07","3,432.16","3,457.07","3,423.32","24.74B","0.42%"
"2021년 04월 27일","3,442.61","3,440.09","3,443.85","3,417.26","25.30B","0.04%"
"2021년 04월 26일","3,441.17","3,484.11","3,497.12","3,438.57","27.70B","-0.95%"
"2021년 04월 23일","3,474.17","3,462.09","3,482.36","3,456.33","24.94B","0.26%"
"2021년 04월 22일","3,465.11","3,482.83","3,485.36","3,456.32","25.11B","-0.23%"
"2021년 04월 21일","3,472.93","3,456.30","3,481.25","3,450.11","25.38B","-0.00%"
"2021년 04월 20일","3,472.94","3,467.15","3,494.30","3,463.46","28.53B","-0.13%"
"2021년 04월 19일","3,477.55","3,427.55","3,479.01","3,414.36","30.27B","1.49%"
"2021년 04월 16일","3,426.62","3,407.19","3,432.63","3,394.13","25.86B","0.81%"
"2021년 04월 15일","3,398.99","3,409.61","3,409.61","3,373.09","23.40B","-0.52%"
"2021년 04월 14일","3,416.72","3,397.02","3,420.03","3,392.98","23.32B","0.60%"
"2021년 04월 13일","3,396.47","3,411.29","3,425.39","3,387.90","27.06B","-0.48%"
"2021년 04월 12일","3,412.95","3,445.97","3,456.16","3,403.90","30.96B","-1.09%"
"2021년 04월 09일","3,450.68","3,475.44","3,475.45","3,442.14","28.01B","-0.92%"
"2021년 04월 08일","3,482.55","3,467.49","3,495.91","3,459.32","33.18B","0.08%"
"2021년 04월 07일","3,479.63","3,483.42","3,483.42","3,453.19","29.58B","-0.10%"
"2021년 04월 06일","3,482.97","3,491.63","3,493.28","3,471.76","23.47B","-0.04%"
"2021년 04월 02일","3,484.39","3,472.63","3,487.59","3,462.83","26.27B","0.52%"
"2021년 04월 01일","3,466.33","3,444.81","3,470.03","3,438.83","27.52B","0.71%"
"2021년 03월 31일","3,441.91","3,452.21","3,452.21","3,420.83","28.30B","-0.43%"
"2021년 03월 30일","3,456.68","3,432.53","3,457.63","3,423.32","28.54B","0.62%"
"2021년 03월 29일","3,435.30","3,429.63","3,449.83","3,409.89","28.48B","0.50%"
"2021년 03월 26일","3,418.33","3,373.32","3,423.22","3,373.32","27.46B","1.63%"
"2021년 03월 25일","3,363.59","3,355.07","3,382.23","3,344.97","27.07B","-0.10%"
"2021년 03월 24일","3,367.06","3,394.13","3,415.29","3,362.18","31.74B","-1.30%"
"2021년 03월 23일","3,411.51","3,445.34","3,445.42","3,390.05","32.64B","-0.93%"
"2021년 03월 22일","3,443.44","3,406.12","3,443.66","3,404.23","31.26B","1.14%"
"2021년 03월 19일","3,404.66","3,423.87","3,439.52","3,389.29","30.92B","-1.69%"
"2021년 03월 18일","3,463.07","3,449.64","3,478.14","3,449.38","28.44B","0.51%"
"2021년 03월 17일","3,445.55","3,435.73","3,454.06","3,410.28","28.01B","-0.03%"
"2021년 03월 16일","3,446.73","3,424.65","3,448.88","3,406.17","31.67B","0.78%"
"2021년 03월 15일","3,419.95","3,441.88","3,457.49","3,392.51","36.78B","-0.96%"
"2021년 03월 12일","3,453.08","3,447.20","3,454.51","3,417.24","35.80B","0.47%"
"2021년 03월 11일","3,436.83","3,369.90","3,436.83","3,369.90","32.21B","2.36%"
"2021년 03월 10일","3,357.74","3,389.84","3,397.03","3,354.82","29.97B","-0.05%"
"2021년 03월 09일","3,359.29","3,415.34","3,429.15","3,328.31","40.77B","-1.82%"
"2021년 03월 08일","3,421.41","3,524.98","3,542.30","3,421.22","38.70B","-2.30%"
"2021년 03월 05일","3,501.99","3,463.31","3,523.57","3,456.67","35.64B","-0.04%"
"2021년 03월 04일","3,503.49","3,546.64","3,552.20","3,487.38","39.36B","-2.05%"
"2021년 03월 03일","3,576.90","3,500.16","3,577.62","3,498.72","34.77B","1.95%"
"2021년 03월 02일","3,508.59","3,566.85","3,566.85","3,485.36","33.98B","-1.21%"
"2021년 03월 01일","3,551.40","3,531.48","3,552.57","3,511.99","31.55B","1.21%"
"2021년 02월 26일","3,509.08","3,514.56","3,550.41","3,500.70","33.33B","-2.12%"
"2021년 02월 25일","3,585.05","3,595.54","3,608.56","3,568.47","36.62B","0.59%"
"2021년 02월 24일","3,564.08","3,638.94","3,645.65","3,531.59","36.22B","-1.99%"
"2021년 02월 23일","3,636.36","3,617.70","3,672.15","3,617.70","39.89B","-0.17%"
"2021년 02월 22일","3,642.44","3,707.19","3,717.27","3,642.44","48.88B","-1.45%"
"2021년 02월 19일","3,696.17","3,661.78","3,699.65","3,634.01","36.11B","0.57%"
"2021년 02월 18일","3,675.36","3,721.09","3,731.69","3,663.66","34.03B","0.55%"
"2021년 02월 10일","3,655.09","3,612.61","3,662.77","3,612.50","25.79B","1.43%"
"2021년 02월 09일","3,603.49","3,539.77","3,604.01","3,528.68","25.38B","2.01%"
"2021년 02월 08일","3,532.45","3,504.56","3,542.21","3,492.13","24.98B","1.03%"
"2021년 02월 05일","3,496.33","3,509.49","3,536.54","3,492.96","29.01B","-0.16%"
"2021년 02월 04일","3,501.86","3,503.78","3,524.72","3,465.77","29.88B","-0.44%"
"2021년 02월 03일","3,517.31","3,531.15","3,544.01","3,508.51","29.74B","-0.46%"
"2021년 02월 02일","3,533.68","3,510.81","3,535.50","3,495.57","26.45B","0.81%"
"2021년 02월 01일","3,505.28","3,477.17","3,506.39","3,469.88","27.76B","0.64%"
"2021년 01월 29일","3,483.07","3,521.72","3,531.60","3,446.55","29.37B","-0.63%"
"2021년 01월 28일","3,505.18","3,534.67","3,549.54","3,496.88","27.09B","-1.91%"
"2021년 01월 27일","3,573.34","3,567.55","3,578.80","3,546.49","26.41B","0.11%"
"2021년 01월 26일","3,569.43","3,610.97","3,610.97","3,564.74","27.81B","-1.51%"
"2021년 01월 25일","3,624.24","3,605.36","3,637.10","3,591.02","32.73B","0.48%"
"2021년 01월 22일","3,606.75","3,616.54","3,616.54","3,585.03","32.45B","-0.40%"
"2021년 01월 21일","3,621.26","3,590.92","3,636.24","3,585.80","32.75B","1.07%"
"2021년 01월 20일","3,583.09","3,564.12","3,589.96","3,556.44","27.23B","0.47%"
"2021년 01월 19일","3,566.38","3,596.36","3,603.15","3,553.02","32.34B","-0.83%"
"2021년 01월 18일","3,596.22","3,554.80","3,608.77","3,544.26","30.17B","0.84%"
"2021년 01월 15일","3,566.38","3,566.28","3,589.27","3,533.79","32.46B","0.01%"
"2021년 01월 14일","3,565.90","3,584.93","3,599.06","3,559.60","34.77B","-0.91%"
"2021년 01월 13일","3,598.65","3,613.28","3,622.35","3,575.59","38.81B","-0.27%"
"2021년 01월 12일","3,608.34","3,518.01","3,608.34","3,517.47","32.34B","2.18%"
"2021년 01월 11일","3,531.50","3,571.32","3,597.70","3,516.99","36.25B","-1.08%"
"2021년 01월 08일","3,570.11","3,577.69","3,588.06","3,544.89","34.56B","-0.17%"
"2021년 01월 07일","3,576.20","3,552.91","3,576.20","3,526.62","40.53B","0.71%"
"2021년 01월 06일","3,550.88","3,530.91","3,556.80","3,513.13","37.02B","0.63%"
"2021년 01월 05일","3,528.68","3,492.19","3,528.68","3,484.72","40.80B","0.73%"
"2021년 01월 04일","3,502.96","3,474.68","3,511.66","3,457.21","38.08B","0.86%"
"2020년 12월 31일","3,473.07","3,419.73","3,474.92","3,419.73","33.57B","1.72%"
"2020년 12월 30일","3,414.45","3,375.01","3,414.45","3,374.42","29.10B","1.05%"
"2020년 12월 29일","3,379.04","3,399.29","3,407.09","3,376.09","31.18B","-0.54%"
"2020년 12월 28일","3,397.29","3,396.36","3,412.52","3,383.65","31.62B","0.02%"
"2020년 12월 25일","3,396.56","3,351.79","3,397.01","3,348.35","29.45B","0.99%"
"2020년 12월 24일","3,363.11","3,382.19","3,394.07","3,354.02","27.50B","-0.57%"
"2020년 12월 23일","3,382.32","3,362.47","3,394.21","3,360.20","29.95B","0.76%"
"2020년 12월 22일","3,356.78","3,410.97","3,415.75","3,353.86","32.30B","-1.86%"
"2020년 12월 21일","3,420.57","3,394.39","3,423.61","3,381.12","28.38B","0.76%"
"2020년 12월 18일","3,394.90","3,400.49","3,413.81","3,382.75","28.10B","-0.29%"
